chapter,verse,en,ar
12,19,"  I seemed indeed to eat and to drink with you: but I use an invisible meat and drink, which cannot be seen by men.",  وَكَانَ يَظْهَرُ لَكُمْ أَنِّي آكُلُ وَأَشْرَبُ مَعَكُمْ، وَإِنَّمَا أَنَا أَتَّخِذُ طَعَاماً غَيْرَ مَنْظُورٍ وَشَرَاباً لاَ يُبْصِرُهُ بَشَرٌ.
12,20,"  It is time therefore that I return to him that sent me: but bless ye God, and publish all his wonderful works.",  وَالآنَ قَدْ حَانَ أَنْ أَرْجِعَ إِلَى مَنْ أَرْسَلَنِي، وَأَنْتُمْ فَبَارِكُوا اللهَ وَحَدِّثُوا بِجَمِيعِ عَجَائِبِهِ».
12,21,"  And when he had said these things, he was taken from their sight, and they could see him no more.",  وَبَعْدَ أَنْ قَالَ هذَا، ارْتَفَعَ عَنْ أَبْصَارِهِمْ، فَلَمْ يَعُودُوا يُعَايِنُونَهُ بَعْدَ ذلِكَ.
12,22,"  Then they lying prostrate for three hours upon their face, blessed God: and rising up, they told all his wonderful works.",  حِينَئِذٍ لَبِثُوا ثَلاَثَ سَاعَاتٍ مُنْطَرِحِينَ عَلَى وُجُوهِهِمْ يُبَارِكُونَ اللهَ، ثُمَّ نَهَضُوا وَحَدَّثُوا بِجَمِيعِ عَجَائِبِهِ.
13,1,"  And Tobias the elder opening his mouth, blessed the Lord, and said: Thou art great, O Lord, for ever, and thy kingdom is unto all ages:",  حِينَئِذٍ فَتَحَ طُوبِيَّا الشَّيْخُ فَاهُ مُبَارِكاً لِلرَّبِّ وَقَالَ: «عَظِيمٌ أَنْتَ يَا رَبُّ إِلَى الأَبَدِ وَفِي جَمِيعِ الدُّهُورِ مُلْكُكَ،
13,2,"  For thou scourgest, and thou savest: thou leadest down to hell, and bringest up again: and there is none that can escape thy hand.",  لأَنَّكَ تَجْرَحُ وَتَشْفِي وَتُحْدِرُ إِلَى الْجَحِيمِ وَتُصْعِدُ مِنْهُ، وَلَيْسَ مَنْ يَفِرُّ مِنْ يَدِكَ.
13,3,"  Give glory to the Lord, ye children of Israel, and praise him in the sight of the Gentiles:",  اِعْتَرِفُوا لِلرَّبِّ يَا بَنِي إِسْرَائِيلَ وَسَبِّحُوهُ أَمَامَ جَمِيعِ الأُمَمِ،
13,4,"  Because he hath therefore scattered you among the Gentiles, who know not him, that you may declare his wonderful works, and make them know that there is no other almighty God besides him.",فَإِنَّهُ فَرَّقَكُمْ بَيْنَ الأُمَمِ الَّذِينَ يَجْهَلُونَهُ لِكَيْ تُخْبِرُوا بِمُعْجِزَاتِهِ وَتُعَرِّفُوهُمْ أَنْ لاَ إِلهَ قَادِراً عَلَى كُلِّ شَيْءٍ سِوَاهُ.
13,5,He hath chastised us for our iniquities: and he will save us for his own mercy.,  هُوَ أَدَّبَنَا لأَجْلِ آثَامِنَا، وَهُوَ يُخَلِّصُنَا لأَجْلِ رَحْمَتِهِ.
13,6,"  See then what he hath done with us, and with fear and trembling give ye glory to him: and extol the eternal King of worlds in your works.",  اُنْظُرُوا الآنَ مَا صَنَعَ لَنَا، وَاعْتَرِفُوا لَهُ بِخَوْفٍ وَرِعْدَةٍ، وَمَجِّدُوا مَلِكَ الدُّهُورِ بِأَعْمَالِكُمْ.
13,7,"  As for me, I will praise him in the land of my captivity: because he hath shewn his majesty toward a sinful nation.",  أَمَّا أَنَا فَفِي أَرْضِ جَلاَئِي أَعْتَرِفُ لَهُ، لأَنَّهُ أَظْهَرَ جَلاَلَهُ فِي أُمَّةٍ خَاطِئَةٍ.
13,8,"  Be converted therefore, ye sinners, and do justice before God, believing that he will shew his mercy to you.",  اِرْجِعُوا الآنَ أَيُّهَا الْخُطَاةُ وَاصْنَعُوا أَمَامَ اللهِ بِرًّا، وَاثِقِينَ بِأَنَّهُ يَصْنَعُ لَكُمْ رَحْمَةً.
13,9,And I and my soul will rejoice in him.,أَمَّا أَنَا فَنَفْسِي تَتَهَلَّلُ بِهِ.
13,10,"  Bless ye the Lord, all his elect, keep days of joy, and give glory to him.",  بَارِكُوا الرَّبَّ يَا جَمِيعَ مُخْتَارِيهِ، أَقِيمُوا أَيَّامَ فَرَحٍ وَاعْتَرِفُوا لَهُ.
13,11,"  Jerusalem, city of God, the Lord hath chastised thee for the works of thy hands.",يَا أُورُشَلِيمُ مَدِينَةَ اللهِ إِنَّ الرَّبَّ أَدَّبَكِ بِأَعْمَالِ يَدَيْكِ.
13,12,"  Give glory to the Lord for thy good things, and bless the God eternal, that he may rebuild his tabernacle in thee, and may call back all the captives to thee, and thou mayst rejoice for ever and ever.",  اُشْكُرِي للهِ نِعْمَتَهُ عَلَيْكِ، وَبَارِكِي إِلهَ الدُّهُورِ حَتَّى يَعُودَ فَيُشَيِّدَ مَسْكِنَهُ فِيكِ، وَيَرُدَّ إِلَيْكِ جَمِيعَ أَهْلِ الْجَلاَءِ، وَتَبْتَهِجِي إِلَى دَهْرِ الدُّهُورِ.
13,13,Thou shalt shine with a glorious light: and all the ends of the earth shall worship thee.,تَتَلأْلَئِينَ بِسَنًى بَهِيجٍ وَجَمِيعُ شُعُوبِ الأَرْضِ لَكِ يَسْجُدُونَ.
13,14,"  Nations from afar shall come to thee: and shall bring gifts, and shall adore the Lord in thee, and shall esteem thy land as holy.",  يَزُورُكِ الأُمَمُ مِنَ الأَقَاصِي بِقَرَابِينِهِمْ وَيَسْجُدُونَ فِيكِ لِلرَّبِّ وَيَعْتَدُّونَ أَرْضَكِ أَرْضاً مُقَدَّسَةً،
13,15,For they shall call upon the great name in thee.,لأَنَّهُمْ فِيكِ يَدْعُونَ الاِسْمَ الْعَظِيمَ.
13,16,They shall be cursed that shall despise thee: and they shall be condemned that shall blaspheme thee: and blessed shall they be that shall build thee up.,  مَلْعُونِينَ يَكُونُونَ الَّذِينَ اسْتَهَانُوا بِكِ، وَالَّذِينَ جَدَّفُوا عَلَيْكِ يُدَانُونَ، وَيُبَارَكُ الَّذِينَ يَبْنُونَكِ.
13,17,"  But thou shalt rejoice in thy children, because they shall all be blessed, and shall be gathered together to the Lord.",  أَمَّا أَنْتِ فَتَفْرَحِينَ بِبَنِيكِ، لأَنَّهُمْ يُبَارَكُونَ كَافَّةً، وَإِلَى الرَّبِّ يَحْتَشِدُونَ.
13,18,"  Blessed are all they that love thee, and that rejoice in thy peace.",طُوبَى لِلَّذِينَ يُحِبُّونَكِ وَيَفْرَحُونَ لَكِ بِالسَّلاَمِ.
13,19,"  My soul, bless thou the Lord, because the Lord our God hath delivered Jerusalem his city from all her troubles.",  بَارِكِي يَا نَفْسِي الرَّبَّ، لأَنَّ الرَّبَّ إِلهَنَا خَلَّصَ أُورُشَلِيمَ مَدِينَتَهُ مِنْ جَمِيعِ شَدَائِدِهَا.
13,20,"  Happy shall I be if there shall remain of my seed, to see the glory of Jerusalem.",طُوبَى لِي إِنْ بَقِيَ مِنْ ذُرِّيَّتِي مَنْ يُبْصِرُ بَهَاءَ أُورُشَلِيمَ.
13,21,"  The gates of Jerusalem shall be built of sapphire, and of emerald, and all the walls thereof round about of precious stones.",  أَبْوَابُ أُورُشَلِيمَ مِنْ يَاقُوتٍ وَزُمُرُّدٍ وَكُلُّ مُحِيطِ أَسْوَارِهَا مِنْ حَجَرٍ كَرِيمٍ،
13,22,All its streets shall be paved with white and clean stones: and Alleluia shall be sung in its streets.,  وَجَمِيعُ أَسْوَاقِهَا مَفْرُوشَةٌ بِحَجَرٍ أَبْيَضَ نَقِيٍّ، وَفِي شَوَارِعِهَا يُنْشَدُ هَلِّلُويَا.
13,23,"  Blessed be the Lord, who hath exalted it, and may he reign over it for ever and ever, Amen.",  مُبَارَكٌ الرَّبُّ الَّذِي عَظَّمَهَا، وَلِيَكُنْ مُلْكُهُ فِيهَا إِلَى دَهْرِ الدُّهُورِ. آمِينَ».
14,1,"  And the words of Tobias were ended. And after Tobias was restored to his sight, he lived two and forty years, and saw the children of his grandchildren.",  وَفَرَغَ طُوبِيَّا مِنْ كَلاَمِهِ وَعَاشَ طُوبِيَّا بَعْدَمَا عَادَ بَصِيراً اثْنَتَيْنِ وَأَرْبَعِينَ سَنَةً، وَرَأَى بَنِي حَفَدَتِهِ.
14,2,"  And after he had lived a hundred and two years, he was buried honourably in Ninive.",فَتَمَّتْ سِنُوهُ مِئَةً وَاثْنَتَيْنِ وَدُفِنَ بِكَرَامَةٍ فِي نِينَوَى.
14,3,"  For he was six and fifty years old when he lost the sight of his eyes, and sixty when he recovered it again.",  وَكَانَ حِينَ ذَهَبَ بَصَرُهُ ابْنَ سِتَّ وَخَمْسِينَ سَنَةً، وَعَادَ يُبْصِرُ وَهُوَ ابْنُ سِتِّينَ سَنَةً،
14,4,"  And the rest of his life was in joy, and with great increase of the fear of God he departed in peace.",  وَقَضَى بَقِيَّةَ حَيَاتِهِ مَسْرُوراً. وَإِذْ بَلَغَ مِنْ تَقْوَى اللهِ غَايَةً حَسَنَةً، انْتَقَلَ بِسَلاَمٍ.
14,5,"  And at the hour of his death he called unto him his son Tobias and his children, seven young men, his grandsons, and said to them:",  وَلَمَّا حَضْرَتْهُ الْوَفَاةُ، دَعَا ابْنَهُ طُوبِيَّا وَبَنِي ابْنِهِ السَّبْعَةَ الْفِتْيَانَ وَقَالَ لَهُمْ:
14,6,"  The destruction of Ninive is at hand: for the word of the Lord must be fulfilled: and our brethren, that are scattered abroad from the land of Israel, shall return to it.",  «قَدْ دَنَا دَمَارُ نِينَوَى، لأَنَّ كَلاَمَ الرَّبِّ لاَ يَذْهَبُ بَاطِلاً، وَإِخْوَتُنَا الَّذِينَ تَفَرَّقُوا مِنْ أَرْضِ إِسْرَائِيلَ يَرْجِعُونَ إِلَيْهَا،
14,7,"  And all the land thereof that is desert shall be filled with people, and the house of God which is burnt in it, shall again be rebuilt: and all that fear God shall return thither.",  وَكُلُّ أَرْضِهَا الْمُقْفِرَةِ سَتَمْتَلِئُ، وَبَيْتُ اللهِ الَّذِي أُحْرِقَ فِيهَا سَيُسْتَأْنَفُ بِنَاؤُهُ، وَسَيَرْجِعُ إِلَى هُنَاكَ جَمِيعُ خَائِفِي اللهِ.
14,8,"  And the Gentiles shall leave their idols, and shall come into Jerusalem, and shall dwell in it.",وَسَتَتْرُكُ الأُمَمُ أَصْنَامَهَا وَتَرْحَلُ إِلَى أُورُشَلِيمَ فَتُقِيمُ بِهَا.
14,9,"  And all the kings of the earth shall rejoice in it, adoring the King of Israel.",وَتَفْرَحُ فِيهَا مُلُوكُ الأَرْضِ كَافَّةً سَاجِدَةً لِمَلِكِ إِسْرَائِيلَ.
14,10,"  Hearken therefore, my children, to your father: serve the Lord in truth, and seek to do the things that please him:",  اِسْمَعُوا يَا بَنِيَّ لأَبِيكُمُ، اعْبُدُوا الرَّبَّ بِحَقٍّ، وَابْتَغُوا عَمَلَ مَرْضَاتِهِ،
14,11,"  And command your children that they do justice and almsdeeds, and that they be mindful of God, and bless him at all times in truth, and with all their power.",  وَأَوْصُوا بَنِيكُمْ بِعَمَلِ الْعَدْلِ وَالصَّدَقَاتِ، وَأَنْ يَذْكُرُوا اللهَ وَيُبَارِكُوهُ كُلَّ حِينٍ بِالْحَقِّ وَبِكُلِّ طَاقَتِهِمْ.
14,12,"  And now, children, hear me, and do not stay here: but as soon as you shall bury your mother by me in one sepulchre, without delay direct your steps to depart hence:",  اِسْمَعُوا لِي يَا بَنِيَّ، لاَ تُقِيمُوا ههُنَا، بَلْ أَيَّ يَوْمٍ دَفَنْتُمْ وَالِدَتَكُمْ مَعِي فِي قَبْرٍ وَاحِدٍ فَفِي ذلِكَ الْيَوْمِ وَجِّهُوا خَطَوَاتِكُمْ لِلْخُرُوجِ مِنْ هذَا الْمَوْضِعِ،
14,13,For I see that its iniquity will bring it to destruction.,فَإِنِّي أَرَى أَنَّ إِثْمَهُ سَيُهْلِكُهُ».
14,14,"  And it came to pass that after the death of his mother, Tobias departed out of Ninive with his wife, and children, and children's children, and returned to his father and mother in law.",  فَكَانَ أَنَّ طُوبِيَّا بَعْدَ مَوْتِ أُمِّهِ، ارْتَحَلَ عَنْ نِينَوَى بِزَوْجَتِهِ وَبَنِيهِ وَبَنِي بَنِيهِ، وَرَجَعَ إِلَى حَمَوَيْهِ.
14,15,"  And he found them in health in a good old age: and he took care of them, and he closed their eyes: and all the inheritance of Raguel's house came to him: and he saw his children's children to the fifth generation.",  فَوَجَدَهُمَا سَالِمَيْنِ بِشَيْخُوخَةٍ صَالِحَةٍ فَاهْتَمَّ بِهِمَا، وَهُوَ أَغْمَضَ أَعْيُنَهُمَا، وَأَحْرَزَ كُلَّ مِيرَاثِ بَيْتِ رَعُوئِيلَ، وَرَأَى بَنِي بَنِيهِ إِلَى الْجِيلِ الْخَامِسِ.
14,16,"  And after he had lived ninety-nine years in the fear of the Lord, with joy they buried him.",  وَبَعْدَ أَنِ اسْتَوْفَى تِسْعاً وَتِسْعِينَ سَنَةً فِي مَخَافَةِ الرَّبِّ، دُفِنَ بِفَرَحٍ.
14,17,"  And all his kindred, and all his generation continued in good life, and in holy conversation, so that they were acceptable both to God, and to men, and to all that dwelt in the land.",  وَلَبِثَ كُلُّ ذَوِي قَرَابَتِهِ وَجَمِيعُ أَعْقَابِهِ فِي عِيشَةٍ صَالِحَةٍ وَسِيرَةٍ مُقَدَّسَةٍ، وَكَانُوا مَرْضِيِّينَ لَدَى اللهِ وَالنَّاسِ وَجَمِيعِ سُكَّانِ الأَرْضِ.
