chapter,verse,en,ar
11,10,"Moreover also a famine hath come upon them, and for drought of water they are already to be counted among the dead.",وَفَضْلاً عَنْ ذلِكَ، فَإِنَّ الْجُوعَ قَدْ أَخَذَ مِنْهُمْ وَهُمْ مَعْدُودُونَ فِي الْمَوْتَى مِنْ عَوَزِ الْمَاءِ،
11,11,"And they have a design even to kill their cattle, and to drink the blood of them.",حَتَّى عَزَمُوا أَنْ يَذْبَحُوا بَهَائِمَهُمْ لِيَشْرَبُوا دِمَاءَهَا،
11,12,"And the consecrated things of the Lord their God which God forbade them to touch, in corn, wine, and oil, these have they purposed to make use of, and they design to consume the things which they ought not to touch with their hands: therefore because they do these things, it is certain they will be given up to destruction.",وَأَقْدَاسُ الرَّبِّ إِلهِهِمِ الَّتِي أَمَرَ اللهُ أَنْ لاَ تُلْمَسَ مِنَ الْحِنْطَةِ وَالْخَمْرِ وَالزَّيْتِ قَدْ هَمُّوا أَنْ يُنْفِقُوهَا وَهُمْ يُرِيدُونَ أَنْ يَأْكُلُوا مَا لاَ يَحِلُّ حَتَّى لَمْسُهُ بِالأَيْدِي، فَحَيْثُ إِنَّهُمْ يَفْعَلُونَ هذَا فَقَدْ ثَبَتَ أَنَّهُمْ سَيُسَلَّمُونَ لِلْهَلاَكِ.
11,13,"And I thy handmaid knowing this, am fled from them, and the Lord hath sent me to tell thee these very things.",وَبِمَا أَنَّ أَمَتَكَ قَدْ عَلِمَتْ بِهذَا، هَرَبْتُ مِنْ عِنْدِهِمْ، وَقَدْ بَعَثَنِي الرَّبُّ لأُخْبِرَكَ بِهذَا.
11,14,"For I thy handmaid worship God even now that I am with thee, and thy handmaid will go out, and I will pray to God,",وَأَنَا أَمَتُكَ أَعْبُدُ اللهَ حَتَّى الآنَ عِنْدَكَ أَيْضاً، وَأَمَتُكَ تَخْرُجُ وَتُصَلِّي إِلَى اللهِ،
11,15,"And he will tell me when he will repay them for their sins, and I will come and tell thee, so that I may bring thee through the midst of Jerusalem, and thou shalt have all the people of Israel, as sheep that have no shepherd, and there shall not so much as one dog bark against thee:",فَيَقُولُ لِي مَتَى يَرُدُّ عَلَيْهِمْ خَطِيئَتَهُمْ، فَأَجِيءُ وَأُخْبِرُكَ بِذلِكَ حَتَّى آخُذُكَ إِلَى وَسَطِ أُورُشَلِيمَ وَيَكُونُ لَكَ جَمِيعُ شَعْبِ إِسْرَائِيلَ مِثْلَ الْغَنَمِ الَّتِي لاَ رَاعِيَ لَهَا وَلاَ يَنْبِحُ عَلَيْكَ كَلْبٌ.
11,16,Because these things are told me by the providence of God.,وَهذِهِ كُلُّهَا قَدْ لُقِّنْتُهَا مِنْ عِنَايَةِ اللهِ،
11,17,"And because God is angry with them, I am sent to tell these very things to thee.",وَحَيْثُ أَنَّ اللهَ قَدْ غَضِبَ عَلَيْهِمْ، فَأَنَا مُرْسَلَةٌ لأُخْبِرَكَ بِهذِهِ الأُمُورِ».
11,18,"And all these words pleased Holofernes, and his servants, and they admired her wisdom, and they said one to another:",فَحَسُنَ هذَا الْكَلاَمُ كُلُّهُ لَدَى أَلِيفَانَا وَعَبِيدِهِ، وَكَانُوا يَتَعَجَّبُونَ مِنْ حِكْمَتِهَا وَيَقُولُونَ بَعْضُهُمْ لِبَعْضٍ:
11,19,"There is not such another woman upon earth in look, in beauty, and in sense of words.",«لَيْسَ مِثْلُ هذِهِ الْمَرْأَةِ عَلَى الأَرْضِ فِي الْمَنْظَرِ وَالْجَمَالِ وَالْحِكْمَةِ فِي الْكَلاَمِ».
11,20,"And Holofernes said to her: God hath done well who sent thee before the people, that thou mightest give them into our hands:",فَقَالَ لَهَا أَلِيفَانَا: «قَدْ أَحْسَنَ اللهُ إِلَيْكِ إِذْ أَرْسَلَكِ أَمَامَ الشَّعْبِ لِتُسَلِّمِيهِ أَنْتِ إِلَى أَيْدِينَا
11,21,"And because thy promise is good, if thy God shall do this for me, he shall also be my God, and thou shalt be great in the house of Nabuchodonosor, and thy name shall be renowned through all the earth.",وَبِمَا أَنَّ وَعْدَكِ حَسَنٌ إِنْ فَعَلَ إِلهُكِ لِي ذلِكَ، فَهُوَ يَكُونُ إِلهاً لِي، وَأَنْتِ تَكُونِينَ عَظِيمَةً فِي بَيْتِ نَبُوخَذْنَصَّرَ وَيُنَوَّهُ بِاسْمِكِ فِي كُلِّ الأَرْضِ».
12,1,"Then he ordered that she should go in where his treasures were laid up, and bade her tarry there, and he appointed what should be given her from his own table.",حِينَئِذٍ أَمَرَهُمْ أَنْ يُدْخِلُوهَا مَوْضِعَ خَزَائِنِهِ، وَأَمَرَ أَنْ تَمْكُثَ هُنَاكَ وَأَوْصَى بِمَا يُعْطَى لَهَا مِنْ مَائِدَتِهِ.
12,2,"And Judith answered him and said: Now I cannot eat of these things which thou commandest to be given me, lest sin come upon me: but I will eat of the things which I have brought.",فَأَجَابَتْهُ يَهُودِيتُ وَقَالَتْ: «إِنِّي لاَ أَسْتَطِيعُ أَنْ آكُلَ مِمَّا أَمَرْتَ أَنْ يُعْطَى لِي لِئَلاَّ تَكُونَ عَلَيَّ خَطِيئَةٌ، وَلكِنِّي آكُلُ مِمَّا أَتَيْتُ بِهِ».
12,3,"And Holofernes said to her: If these things which thou hast brought with thee fail thee, what shall we do for thee?",فَقَالَ لَهَا أَلِيفَانَا: «إِذَا فَرَغَ هذَا الَّذِي أَتَيْتِ بِهِ فَمَا نَصْنَعُ بِكِ؟»
12,4,"And Judith said: As thy soul liveth, my lord, thy handmaid shall not spend all these things till God do by my hand that which I have purposed. And his servants brought her into the tent which he had commanded.",فَقَالَتْ يَهُودِيتُ: «تَحْيَا نَفْسُكَ يَا سَيِّدِي إِنَّ أَمَتَكَ لاَ تُنْفِقُ هذِهِ جَمِيعَهَا حَتَّى يَصْنَعَ اللهُ بِيَدِي مَا فِي خَاطِرِي». فَأَدْخَلَهَا عَبِيدُهُ الْخَيْمَةَ الَّتِي أَمَرَ بِهَا.
12,5,"And when she was going in, she desired that she might have liberty to go out at night and before day to prayer, and to beseech the Lord.",فَلَمَّا صَارَتْ فِي دَاخِلِهَا سَأَلَتْ أَنْ يُرَخَّصَ لَهَا أَنْ تَخْرُجَ فِي اللَّيْلِ قَبْلَ الصَّبَاحِ لِتُصَلِّيَ وَتَتَضَرَّعَ إِلَى الرَّبِّ،
12,6,"And he commanded his chamberlains, that she might go out and in, to adore her God as she pleased, for three days.",فَأَوْصَى أَصْحَابَ مُخْدَعِهِ أَنْ يَأْذَنُوا لَهَا كَمَا تُحِبُّ فِي أَنْ تَخْرُجَ وَتَدْخُلَ لِتَعْبُدَ إِلهَهَا ثَلاَثَةَ أَيَّامٍ.
12,7,"And she went out in the nights into the valley of Bethulia, and washed herself in a fountain of water.",فَكَانَتْ تَخْرُجُ لَيْلاً إِلَى وَادِي بَيْتَ فَلْوَى وَتَغْتَسِلُ فِي عَيْنِ الْمَاءِ،
12,8,"And as she came up, she prayed to the Lord the God of Israel, that he would direct her way to the deliverance of his people.",وَبَعْدَ صُعُودِهَا كَانَتْ تَتَضَرَّعُ إِلَى إِلهِ إِسْرَائِيلَ أَنْ يُرْشِدَ طَرِيقَهَا لِتُخَلِّصَ شَعْبَهَا،
12,9,"And going in, she remained pure in the tent, until she took her own meat in the evening.",ثُمَّ تَدْخُلُ وَتُقِيمُ فِي خَيْمَتِهَا طَاهِرَةً إِلَى أَنْ تَأْخُذَ طَعَامَهَا فِي الْمَسَاءِ.
12,10,"And it came to pass on the fourth day, that Holofernes made a supper for his servants, and said to Vagao his eunuch: so, and persuade that Hebrew woman, to consent of her own accord to dwell with me.",وَكَانَ فِي الْيَوْمِ الرَّابِعِ أَنَّ أَلِيفَانَا صَنَعَ عَشَاءً لِعَبِيدِهِ وَقَالَ لِبُوغَا خَصِيِّهِ: «انْطَلِقِ الآنَ وَأَقْنِعْ تِلْكَ الْعِبْرَانِيَّةَ أَنْ تَرْضَى بِالإقَامَةِ مَعِي طَوْعاً».
12,11,"For it is looked upon as shameful among the Assyrians, if a woman mock a man, by doing so as to pass free from him.",فَإِنَّهُ عَارٌ عِنْدَ الأَشُّورِيِّينَ أَنْ تَسْخَرَ الْمَرْأَةٌ مِنَ الرَّجُلِ وَتَمْضِيَ عَنْهُ نَقِيَّةً.
12,12,"Then Vagao went in to Judith, and said: Let not my good maid be afraid to go in to my lord, that she may be honoured before his face, that she may eat with him and drink wine and be merry.",فَدَخَلَ حِينَئِذٍ بُوغَا عَلَى يَهُودِيتَ وَقَالَ: «لاَ تَحْتَشِمِي أَيَّتُهَا الْفَتَاةُ الصَّالِحَةُ أَنْ تَدْخُلِي عَلَى سَيِّدِي وَتُكَرَّمِي أَمَامَ وَجْهِهِ وَتَأْكُلِي مَعَهُ وَتَشْرَبِي خَمْراً بِفَرَحٍ».
12,13,"And Judith answered him: Who am I, that I should gainsay my lord?",فَأَجَابَتْهُ يَهُودِيتُ: «مَنْ أَنَا حَتَّى أُخَالِفَ سَيِّدِي
12,14,"All that shall be good and best before his eyes, I will do. And whatsoever shall please him, that shall be best to me all the days of my life.",كُلُّ مَا حَسُنَ وَجَادَ فِي عَيْنَيْهِ فَأَنَا أَصْنَعُهُ وَكُلُّ مَا يَرْضَى بِهِ فَهُوَ عِنْدِي حَسَنٌ جِدًّا كُلَّ أَيَّامِ حَيَاتِي».
12,15,"And she arose and dressed herself out with her garments, and going in she stood before his face.",ثُمَّ قَامَتْ وَتَزَيَّنَتْ بِمَلاَبِسِهَا، وَدَخَلَتْ فَوَقَفَتْ أَمَامَهُ.
12,16,"And the heart of Holofernes was smitten, for he was burning with the desire of her.",فَاضْطَرَبَ قَلْبُ أَلِيفَانَا، لأَنَّهُ كَانَ قَدِ اشْتَدَّتْ شَهْوَتُهُ.
12,17,"And Holofernes said to her: Drink now, and sit down and be merry for thou hast found favour before me.",وَقَالَ لَهَا أَلِيفَانَا: «اشْرَبِي الآنَ، وَاتَّكِئِي بِفَرَحٍ فَإِنَّكِ قَدْ ظَفِرْتِ أَمَامِي بِحُظْوَةٍ».
12,18,"And Judith said: I will drink my lord, because my life is magnified this day above all my days.",فَقَالَتْ يَهُودِيتُ: «أَشْرَبُ يَا سَيِّدِي مِنْ أَجْلِ أَنَّهَا قَدْ عُظِّمَتْ نَفْسِي الْيَوْمَ أَكْثَرَ مِنْ جَمِيعِ أَيَّامِ حَيَاتِي».
12,19,And she took and ate and drank before him what her maid had prepared for her.,ثُمَّ أَخَذَتْ وَأَكَلَتْ وَشَرِبَتْ بِحَضْرَتِهِ مِمَّا كَانَتْ قَدْ هَيَّأَتْهُ لَهَا جَارِيَتُهَا،
12,20,"And Holofernes was made merry on her occasion, and drank exceeding much wine, so much as he had never drunk in his life.",فَفَرِحَ أَلِيفَانَا بِإِزَائِهَا وَشَرِبَ مِنَ الْخَمْرِ شَيْئاً كَثِيراً جِدًّا أَكْثَرَ مِمَّا شَرِبَ فِي جَمِيعِ حَيَاتِهِ.
13,1,"And when it was grown late, his servants made haste to their lodgings, and Vagao shut the chamber doors, and went his way.",وَلَمَّا أَمْسَوْا أَسْرَعَ عَبِيدُهُ إِلَى مَنَازِلِهِمْ، وَأَغْلَقَ بُوغَا أَبْوَابَ الْمُخْدَعِ وَمَضَى،
13,2,And they were all overcharged with wine.,وَكَانُوا جَمِيعُهُمْ قَدْ ثَقُلُوا مِنَ الْخَمْرِ،
13,3,And Judith was alone in the chamber.,وَكَانَتْ يَهُودِيتُ وَحْدَهَا فِي الْمُخْدَعِ
13,4,"But Holofernes lay on his bed, fast asleep, being exceedingly drunk.",وَأَلِيفَانَا مُضْطَجِعٌ عَلَى السَّرِيرِ نَائِماً لِشِدَّةِ سُكْرِهِ.
13,5,"And Judith spoke to her maid to stand without before the chamber, and to watch:",فَأَمَرَتْ يَهُودِيتُ جَارِيَتَهَا أَنْ تَقِفَ خَارِجاً أَمَامَ الْمُخْدَعِ وَتَتَرَصَّدَ،
13,6,"And Judith stood before the bed praying with tears, and the motion of her lips in silence,",وَوَقَفَتْ يَهُودِيتُ أَمَامَ السَّرِيرِ وَكَانَتْ تُصَلِّي بِالدُّمُوعِ وَتُحَرِّكُ شَفَتَيْهَا وَهِيَ سَاكِتَةٌ،
13,7,"Saying: Strengthen me, O Lord God of Israel, and in this hour look on the works of my hands, that as thou hast promised, thou mayst raise up Jerusalem thy city: and that I may bring to pass that which I have purposed, having a belief that it might be done by thee.",وَتَقُولُ: «أَيِّدْنِي أَيُّهَا الرَّبُّ إِلهُ إِسْرَائِيلَ وَانْظُرْ فِي هذِهِ السَّاعَةِ إِلَى عَمَلِ يَدَيَّ، حَتَّى تُنْهِضَ أُورُشَلِيمَ مَدِينَتَكَ كَمَا وَعَدْتَ وَأَنَا أُتِمُّ مَا عَزَمْتُ عَلَيْهِ وَاثِقَةً بَأَنِي أَقْدِرُ عَلَيْهِ بِمَعُونَتِكَ».
13,8,"And when she had said this, she went to the pillar that was at his bed's head, and loosed his sword that hung tied upon it.",وَبَعْدَ أَنْ قَالَتْ هذَا، دَنَتْ مِنَ الْعَمُودِ الَّذِي فِي رَأْسِ سَرِيرِهِ فَحَلَّتْ خَنْجَرَهُ الْمُعَلَّقَ بِهِ مَرْبُوطاً
13,9,"And when she had drawn it out, she took him by the hair of his head, and said: Strengthen me, O Lord God, at this hour.",وَاسْتَلَّتْهُ، ثُمَّ أَخَذَتْ بِشَعَرِ رَأْسِهِ وَقَالَتْ أَيِّدْنِي أَيُّهَا الرَّبُّ الإِلهُ فِي هذِهِ السَّاعَةِ،
13,10,"And she struck twice upon his neck, and out off his head, and took off his canopy from the pillars, and rolled away his headless body.",ثُمَّ ضَرَبَتْ مَرَّتَيْنِ عَلَى عُنُقِهِ فَقَطَعَتْ رَأْسَهُ، وَنَزَعَتْ خَيْمَةَ سَرِيرِهِ عَنِ الْعَمَدِ، وَدَحْرَجَتْ جُثَّتَهُ عَنِ السَّرِيرِ.
13,11,"And after a while she went out, and delivered the head of Holofernes to her maid, and bade her put it into her wallet.",وَبَعْدَ هُنَيْهَةٍ خَرَجَتْ وَنَاوَلَتْ وَصِيفَتَهَا رَأْسَ أَلِيفَانَا وَأَمَرَتْهَا أَنْ تَضَعَهُ فِي مِزْوَدِهَا،
13,12,"And they two went out according to their custom, as it were to prayer, and they passed the camp, and having compassed the valley, they came to the gate of the city.",وَخَرَجَتَا كِلْتَاهُمَا عَلَى عَادَتِهِمَا كَأَنَّهُمَا خَارِجَتَانِ لِلصَّلاَةِ وَاجْتَازَتَا الْمُعَسْكَرَ وَدَارَتَا فِي الْوَادِي حَتَّى انْتَهَتَا إِلَى بَابِ الْمَدِينَةِ.
13,13,"And Judith from afar off cried to the watchmen upon the walls: Open the gates for God is with us, who hath shewn his power in Israel.",فَنَادَتْ يَهُودِيتُ مِنْ بُعْدٍ حُرَّاسَ السُّورِ: «افْتَحُوا الأَبْوَابَ فَإِنَّ اللهَ مَعَنَا وَقَدْ أَجْرَى قُوَّةً فِي إِسْرَائِيلَ».
13,14,"And it came to pass, when the men had heard her voice, that they called the ancients of the city.",فَكَانَ أَنَّهُ لَمَّا سَمِعَ الرِّجَالُ صَوْتَهَا دَعَوْا شُيُوخَ الْمَدِينَةِ،
13,15,And all ran to meet her from the least to the greatest: for they now had no hopes that she would come.,وَبَادَرُوا إِلَيْهَا جَمِيعُهُمْ مِنْ أَصْغَرِهِمْ إِلَى أَكْبَرِهِمْ، لأَنَّهُ لَمْ يَكُنْ فِي آمَالِهِمْ أَنَّهَا تَرْجِعُ بَعْدُ.
13,16,"And lighting up lights they all gathered round about her: and she went up to a higher place, and commanded silence to be made. And when all had held their peace,",ثُمَّ أَوْقَدُوا مَصَابِيحَ وَاجْتَمَعُوا حَوْلَهَا بِأَسْرِهِمْ، فَصَعِدَتْ إِلَى أَعْلَى مَوْضِعٍ وَأَمَرْت بِالسُّكُوتِ، فَلَمَّا سَكَتُوا كُلُّهُمْ،
13,17,"Judith said: Praise ye the Lord our God, who hath not forsaken them that hope in him.",قَالَتْ يَهُودِيتُ: «سَبِّحُوا الرَّبَّ إِلهَنَا الَّذِي لَمْ يَخْذُلِ الْمُتَوَكِّلِينَ عَلَيْهِ،
13,18,"And by me his handmaid he hath fulfilled his mercy, which he promised to the house of Israel: and he hath killed the enemy of his people by my hand this night.",وَبِي أَنَا أَمَتَهُ أَتَمَّ رَحْمَتَهُ الَّتِي وَعَدَ بِهَا آلَ إِسْرَائِيلَ وَقَتَلَ بِيَدِي عَدُوَ شَعْبِهِ هذِهِ اللَّيْلَةَ».
13,19,"Then she brought forth the head of Holofernes out of the wallet, and shewed it them, saying: Behold the head of Holofernes the general of the army of the Assyrians, and behold his canopy, wherein he lay in his drunkenness, where the Lord our God slew him by the hand of a woman.",ثُمَّ أَخْرَجَتْ رَأْسَ أَلِيفَانَا مِنَ الْمِزْوَدِ وَأَرَتْهُمْ إِيَّاهُ قَائِلَةً: «هَا هُوَذَا رَأْسُ أَلِيفَانَا رَئِيسُ جَيْشِ الأَشُّورِيِّينَ وَهذِهِ خَيْمَةُ سَرِيرِهِ الَّتِي كَانَ مُضْطَجِعاً فِيهَا فِي سُكْرِهِ حَيْثُ ضَرَبَهُ الرَّبُّ إِلهُنَا بِيَدِ امْرَأَةٍ.
13,20,"But as the same Lord liveth, his angel hath been my keeper both going hence, and abiding there, and returning from thence hither: and the Lord hath not suffered me his handmaid to be defiled, but hath brought me back to you without pollution of sin, rejoicing for his victory, for my escape, and for your deliverance.",حَيٌّ الرَّبُّ إِنَّهُ حَفِظَنِي مَلاَكُهُ فِي مَسِيرِي مِنْ ههُنَا وَفِي إِقَامَتِي هُنَاكَ وَفِي إِيَابِي إِلَى هُنَا، وَلَمْ يَأْذَنِ الرَّبُّ أَنْ تَتَدَنَّسَ أَمَتُهُ، وَلكِنْ أَرْجَعَنِي إِلَيْكُمْ بِغَيْرِ نَجَاسَةِ خَطِيئَةٍ فَرِحَةً بِغَلْبَتِهِ وَبِخَلاَصِي وَخَلاَصِكُمْ.
13,21,"Give all of you glory to him, because he is good, because his mercy endureth for ever.",فَاشْكُرُوا لَهُ كُلُّكُمْ لأَنَّهُ صَالِحٌ لأَنَّ رَحْمَتَهُ إِلَى الأَبَدِ».
13,22,"And they all adored the Lord, and said to her: The Lord hath blessed thee by his power, because by thee he hath brought our enemies to nought.",فَسَجَدُوا بِأَجْمَعِهِم لِلرَّبِّ وَقَالُوا لَهَا: «قَدْ بَارَكَكِ الرَّبُّ بِقُوَّتِهِ لأَنَّهُ بِكِ أَفْنَى أَعْدَاءَنَا».
13,23,"And Ozias the prince of the people of Israel, said to her: Blessed art thou, O daughter, by the Lord the most high God, above all women upon the earth.",وَقَالَ لَهَا عُزِّيَّا رَئِيسُ شَعْبِ إِسْرَائِيلَ: «مُبَارَكَةٌ أَنْتِ يَا بُنَيَّةُ مِنَ الرَّبِّ الإِلهِ الْعَلِيِّ فَوْقَ جَمِيعِ نِسَاءِ الأَرْضِ.
13,24,"Blessed be the Lord who made heaven and earth, who hath directed thee to the cutting off the head of the prince of our enemies.",تَبَارَكَ الرَّبُّ الَّذِي خَلَقَ السَّمَاءَ وَالأَرْضَ الَّذِي سَدَّدَ يَدَكِ لِضَرْبِ رَأْسِ قَائِدِ أَعْدَائِنَا،
13,25,"Because he hath so magnified thy name this day, that thy praise shall not depart out of the mouth of men who shall be mindful of the power of the Lord for ever, for that thou hast not spared thy life, by reason of the distress and tribulation of thy people, but hast prevented our ruin in the presence of our God.",فَإِنَّهُ عَظَّمَ الْيَوْمَ اسْمَكِ هكَذَا حَتَّى إِنَّهُ لاَ يَبْرَحُ مَدْحُكِ مِنْ أَفْوَاهِ النَّاسِ الَّذِينَ يَذْكُرُونَ قُوَّةَ الرَّبِّ إِلَى الأَبَدِ الَّذِينَ لأَجْلِهِمْ لَمْ تُشْفِقِي عَلَى نَفْسِكِ لأَجْلِ ضِيقَةِ وَشِدَّةِ جِنْسِكِ بَلْ رَدَدْتِ الْهَلاَكَ أَمَامَ إِلهِنَا».
13,26,"And all the people said: So be it, so be it.",فَقَالَ كُلُّ الشَّعْبِ: «آمِينَ، آمِينَ».
13,27,"And Achior being called for came, and Judith said to him: The God of Israel, to whom thou gavest testimony, that he revengeth himself of his enemies, he hath cut off the head of all the unbelievers this night by my hand.",ثُمَّ دَعَوْا أَحْيُورَ فَجَاءَ فَقَالَتْ لَهُ يَهُودِيتُ: «إِنَّ إِلهَ إِسْرَائِيلَ الَّذِي شَهِدْتَ لَهُ بِأَنَّهُ يَنْتَقِمُ مِنْ أَعْدَائِهِ هُوَ قَطَعَ فِي هذِهِ اللَّيْلَةِ بِيَدِي رَأْسَ جَمِيعِ الْكُفَّارِ،
13,28,"And that thou mayst find that it is so, behold the head of Holofernes, who in the contempt of his pride despised the God of Israel: and threatened thee with death, saying: When the people of Israel shall be taken, I will command thy sides to be pierced with a sword.",وَحَتَّى تَعْلَمَ أَنَّ الأَمْرَ هكَذَا، فَهُوَذَا رَأْسُ أَلِيفَانَا الَّذِي أَهَانَ إِلهَ إِسْرَائِيلَ بِاسْتِخْفَافِ كِبْرِيَائِهِ وَتَهَدَّدَكَ بِالْمَوْتِ إِذْ قَالَ لَك:َ إِذَا أُسِرَ شَعْبُ إِسْرَائِيلَ آمُرُ أَنْ يَخْتَرِقُوا جَنْبَيْكَ بِالسَّيْفِ».
13,29,"Then Achior seeing the head of Holofernes, being seized with a great fear he fell on his face upon the earth, and his soul swooned away.",فَلَمَّا رَأَى أَحْيُورُ رَأْسَ أَلِيفَانَا، ارْتَاعَ خَوْفاً وَسَقَطَ بِوَجْهِهِ عَلَى الأَرْضِ وَهَلِعَتْ نَفْسُهُ،
13,30,"But after he had recovered his spirits he fell down at her feet, and reverenced her and said:",وَبَعْدَمَا ثَابَتْ إِلَيْهِ رُوحُهُ وَانْتَعَشَ خَرَّ قُدَّامَهَا سَاجِداً لَهَا وَقَالَ:
13,31,"Blessed art thou by thy God in every tabernacle of Jacob, for in every nation which shall hear thy name, the God of Israel shall be magnified on occasion of thee.",«مُبَارَكَةٌ أَنْتِ مِنْ إِلهِكِ فِي كُلِّ خِيَامِ يَعْقُوبَ، وَفِي كُلِّ أُمَّةٍ يُسْمَعُ فِيهَا بِاسْمِكِ يُعَظَّمُ لأَجْلِكِ إِلهُ إِسْرَائِيلَ».
14,1,"And Judith said to all the people: Hear me, my brethren, hang ye up this head upon our walls.",وَقَالَتْ يَهُودِيتُ لِجَمِيعِ الشَّعْبِ: «اسْمَعُوا لِي يَا إِخْوَتِي، عَلِّقُوا هذَا الرَّأْسَ عَلَى أَسْوَارِنَا.
14,2,"And as soon as the sun shall rise, let every man take his arms, and rush ye out, not as going down beneath, but as making an assault.",وَمَتَى طَلَعَتِ الشَّمْسُ فَلْيَأْخُذْ كُلُّ وَاحِدٍ سِلاَحَهُ وَاخْرُجُوا بِهَجْمَةٍ، لاَ لِتَنْحَدِرُوا إِلَى أَسْفَلُ، وَلكِنْ كَأَنَّكُمْ تَقْصِدُونَ الْمُهَاجَمَةَ.
14,3,Then the watchmen must needs run to awake their prince for the battle.,فَعِنْدَ ذلِكَ يَضْطَرُّ الْجَوَاسِيسُ أَنْ يَهْرُبُوا إِلَى رَئِيسِهِمْ لِيُنَبِّهُوهُ لِلْقِتَالِ،
14,4,"And when the captains of them shall run to the tent of Holofernes, and shall find him without his head wallowing in his blood, fear shall fall upon them.",فَإِذَا جَرَى قُوَّادُهُمْ إِلَى خَيْمَةِ أَلِيفَانَا يَجِدُونَهُ بِلاَ رَأْسٍ مُتَمَرِّغاً فِي دَمِهِ فَيَقَعُ عَلَيْهِمِ الذُّعْرُ.
14,5,"And when you shall know that they are fleeing, go after them securely, for the Lord will destroy them under your feet.",فَإِذَا عَلِمْتُمْ أَنَّهُمْ هَارِبُونَ، فَاسْعَوْا عَلَى أَعْقَابِهِمْ آمِنِينَ، فَإِنَّ الرَّبَّ يَسْحَقُهُمْ تَحْتَ أَرْجُلِكُمْ».
14,6,"Then Achior seeing the power that the God of Israel had wrought, leaving the religion of the gentiles, he believed God, and circumcised the flesh of his foreskin, and was joined to the people of Israel, with all the succession of his kindred until this present day.",وَلَمَّا رَأَى أَحْيُورُ الْقُوَّةَ الَّتِي أَجْرَاهَا إِلهُ إِسْرَائِيلُ، تَرَكَ سُنَّةَ الأُمَمِ وَآمَنَ بِاللهِ وَخَتَنَ لَحْمَ قُلْفَتِهِ وَضُمَّ إِلَى شَعْبِ إِسْرَائِيلَ هُوَ وَكُلُّ ذُرِّيَّتِهِ إِلَى الْيَوْمِ.
14,7,"And immediately at break of day, they hung up the head of Holofernes upon the walls, and every man took his arms, and they sent out with a great noise and shouting.",وَعِنْدَمَا تَبَلَّجَ النَّهَارُ عَلَّقُوا رَأْسَ أَلِيفَانَا عَلَى الأَسْوَارِ، وَأَخَذَ كُلُّ رَجُلٍ سِلاَحَهُ ثُمَّ خَرَجُوا بِجَلَبَةٍ عَظِيمَةٍ وَصُرَاخٍ
14,8,"And the watchmen seeing this, ran to the tent of Holofernes.",فَلَمَّا رَأَى الْجَوَاسِيسُ ذلِكَ بَادَرُوا إِلَى خَيْمَةِ أَلِيفَانَا،
14,9,"And they that were in the tent came, and made a noise before the door of the chamber to awake him, endeavoring by art to break his rest, that Holofernes might awake, not by their calling him, but by their noise.",فَجَاءَ مَنْ فِي الْخَيْمَةِ وَضَجُّوا أَمَامَ مَدْخَلِ الْمُخْدَعِ لِيُنَبِّهُوهُ، وَأَحْدَثُوا ضَوْضَاءَ حَتَّى يَسْتَيْقِظَ أَلِيفَانَا بِضَوْضَائِهِمْ مِنْ غَيْرِ أَنْ يُوقِظَهُ أَحَدٌ.
14,10,"For no man durst knock, or open and go into the chamber of the general of the Assyrians.",وَلَمْ يَكُنْ أَحَدٌ يَجْسُرُ أَنْ يَقْرَعَ أَوْ يَدْخُلَ بَابَ مُخْدَعِ قَائِدِ الأَشُّورِيِّينَ.
14,11,"But when his captains and tribunes were come, and all the chiefs of the army of the king of the Assyrians, they said to the chamberlains",فَلَمَّا جَاءَ قُوَّادُهُ وَرُؤَسَاءُ الأُلُوفِ وَجَمِيعُ عُظَمَاءِ جَيْشِ مَلِكِ أَشُّورَ قَالُوا لِلْحُجَّابِ:
14,12,"Go in, and awake him, for the mice coming out of their holes, have presumed to challenge us to fight.",«ادْخُلُوا وَأَيْقِظُوهُ لأَنَّ الْفِئْرَانَ قَدْ خَرَجَتْ مِنْ حِجَرَتِهَا وَاجْتَرَأَتْ عَلَى مُهَايَجَتِنَا لِلْقِتَالِ».
14,13,"Then Vagao going into his chamber, stood before the curtain, and made a clapping with his hands: for he thought that he was sleeping with Judith.",فَحِينَئِذٍ دَخَلَ بُوغَا مُخْدَعَهُ فَوَقَفَ عِنْدَ السَّجْفِ، ثُمَّ صَفَّقَ بِكَفَّيْهِ لأَنَّهُ كَانَ يَظُنُّ أنَّهُ نَائِمٌ مَعَ يَهُودِيتَ.
14,14,"But when with hearkening, he perceived no motion of one lying, he came near to the curtain, and lifting it up, and seeing the body of Holofernes, lying upon the ground, without the head, sweltering in his blood, he cried out with a loud voice, with weeping, and rent his garments.",فَلَمَّا لَمْ يَشْعُرْ بِحَرَكَةٍ يَسْمَعُهَا دَنَا مِنَ السَّجْفِ وَرَفَعَهُ، فَلَمَّا رَأَى جُثَّةَ أَلِيفَانَا بِلاَ رَأْسٍ وَهِيَ مُضَرَّجَةٌ بِدَمِهِ. مَطْرُوحَةٌ عَلَى الأَرْضِ، أَعْوَلَ بِصَوْتٍ عَظِيمٍ وَمَزَّقَ ثِيَابَهُ.
